ResourceID,Full Address,Address Type,Building Name,Building Number (Sub-Street),Sub-Street,Building Number (Street),Street,Locality,Town,County,Country,Postcode
e23e5d25-dd28-4ca8-941f-f5eb49a7d76b,"Hamilton House, Mabledon Place, Bloomsbury, London, WC1H 9BB",Primary,Hamilton House,,,,Mabledon Place,Bloomsbury,London,,,WC1H 9BB
e2b9d1fe-dab5-4387-aae7-a041a6e3db18,"Bridge House, 14  Bridge Street, Taunton, TA1 1UB",Primary,Bridge House,,,14 ,Bridge Street,,Taunton,,,TA1 1UB
e2ead850-5c5c-4a3f-9cc9-3f3c160bf6fe,"4  Underwood Row, London, N1 7LQ",Primary,,,,4 ,Underwood Row,,London,,,N1 7LQ
e2f4057c-3a7a-4631-88be-87602a1d0850,"Tunnel Wharf, 121  Rotherhithe Street, London, SE16 4NF",Primary,Tunnel Wharf,,,121 ,Rotherhithe Street,,London,,,SE16 4NF
e30a45f4-20d1-4ca6-83ac-1c5467428070,"First Floor - The Bonded Warehouse, Atlantic Wharf, Cardiff, CF10 4HF",Primary,First Floor - The Bonded Warehouse,,,,Atlantic Wharf,,Cardiff,,,CF10 4HF
e34874ec-0f42-48f0-b34a-ee409b0f7b6f,"120-122 Bermondsey Street, London, SE1 3TX",Primary,,,,120-122,Bermondsey Street,,London,,,SE1 3TX
e3538ca0-3507-4c56-8360-9138f09cf185,"Unit 1, 163 Kimberley Avenue, Peckham, London, SE15 3XD",Primary,Unit 1,,,163,Kimberley Avenue,Peckham,London,,,SE15 3XD
e363e87f-d724-4fbd-849f-449e4b44fda8,"Skyline House, 200  Union Street, London, SE1 0LX",Primary,Skyline House,,,200 ,Union Street,,London,,,SE1 0LX
e3f722c6-0041-4573-975f-f3afde087c41,"Studio 1, 6-16 Arbutus Street, London,  E8 4DT",Primary,Studio 1,,,6-16,Arbutus Street,,London,,, E8 4DT
e40bbca5-f3b8-4ef1-8d67-c8ef5b3093a9,"1 Waterhouse Square, 138-142 Holborn, London, EC1N 2ST",Primary,,1,Waterhouse Square,138-142,Holborn,,London,,,EC1N 2ST
e41a9fe5-7f2b-4856-a099-20b086f6c637,"177  Shaftesbury Avenue, London, WC2H 8JR",Primary,,,,177 ,Shaftesbury Avenue,,London,,,WC2H 8JR
e45bd457-5353-43dd-8a3b-1f497a229301,"3rd Floor - Eldon House, 2 Eldon Street, London, EC2M 7LS",Primary,3rd Floor - Eldon House,,,2,Eldon Street,,London,,,EC2M 7LS
e4e9b1a7-1d07-4bcb-aa70-6a0ba4ce7fd1,"31  Windmill Street, London, W1T 2JN",Primary,,,,31 ,Windmill Street,,London,,,W1T 2JN
e50000b9-8f02-4350-9b69-daed8499b5ef,"Livery Place, 35  Livery Street, Birmingham, West Midlands, B3 2PB",Primary,,,Livery Place,35 ,Livery Street,,Birmingham,West Midlands,,B3 2PB
e5285229-e57d-4fec-b0dd-02d67f835cbd,"3 The Crescent, Taunton, Somerset, TA1 4EA",Primary,,,,3,The Crescent,,Taunton,Somerset,,TA1 4EA
e52dc885-9359-4f87-8e6d-59c9b886fb6c,"Old Bank Court, Morocco Street, Bermondsey, London, SE1 3HB",Primary,Old Bank Court,,,,Morocco Street,Bermondsey,London,,,SE1 3HB
e532757e-1f7d-4e20-b675-2fd4278346a4,"GVA, 10  Stratton Street, Mayfair, London, W1J 8JR",Primary,GVA,,,10 ,Stratton Street,Mayfair,London,,,W1J 8JR
e5353c27-09ec-4055-bc2b-59a3c3a066b9,"125  Old Broad Street, London, EC2N 1AR",Primary,,,,125 ,Old Broad Street,,London,,,EC2N 1AR
e5369430-3bb8-49ae-ab6a-13137ef489be,"23  Curtain Road, Shoreditch, London, EC2A 3LT",Primary,,,,23 ,Curtain Road,Shoreditch,London,,,EC2A 3LT
e539dce3-e95f-4c00-85b5-073c62eaefe6,"7 Wornal Park, Menmarsh Road, Worminghall, Aylesbury, Buckinghamshire, HP18 9PH",Primary,,7,Wornal Park,,Menmarsh Road,Worminghall,Aylesbury,Buckinghamshire,,HP18 9PH
e539dce3-e95f-4c00-85b5-073c62eaefe6,"Brew House, Jacob Street, Tower Hill, Bristol, BS2 0EQ",Alternative,Brew House,,Jacob Street,,Tower Hill,,Bristol,,,BS2 0EQ
e5ce8449-3fe0-4c5c-bc4a-395ce1537308,"Three Oxted Chambers, 185  Station Road East, Oxted, Surrey, RH8 0QE",Primary,Three Oxted Chambers,,,185 ,Station Road East,,Oxted,Surrey,,RH8 0QE
e5de39af-24fe-49c0-af11-f43ebbe5ddf9,"59  Fitzjohn Avenue, Barnet, EN5 2HN",Primary,,,,59 ,Fitzjohn Avenue,,Barnet,,,EN5 2HN
e62dd9fd-3549-4d00-8f38-7bd12ebd50b6,"7  Swallow Place, London, W1B 2AG",Primary,,,,7 ,Swallow Place,,London,,,W1B 2AG
e6aa085b-fe43-4f18-aeb2-57cfecd6225d,"2 Abbey Gardens, Great College Street, Westminster, London, SW1P 3NL",Primary,,2,Abbey Gardens,,Great College Street,Westminster,London,,,SW1P 3NL
e73353b2-537f-4c1b-bb86-77ef9ccae902,"11th Floor, 140  London Wall, London, EC2Y 5ND",Primary,11th Floor,,,140 ,London Wall,,London,,,EC2Y 5ND
e77284ee-ade1-4f70-a35b-e01985e7b650,"41  Sulina Road, London, SW2 4EL",Primary,,,,41 ,Sulina Road,,London,,,SW2 4EL
e7931e83-9d1b-464e-9d68-99625101cfb6,"Campo House, 54  Campo Lane, Sheffield, S1 2EG",Primary,Campo House,,,54 ,Campo Lane,,Sheffield,,,S1 2EG
e7b2e143-a47a-4885-a87f-7feec1c75564,"Aldermary House, 10-15 Queen Street, London, EC4N 1TX",Primary,Aldermary House,,,10-15,Queen Street,,London,,,EC4N 1TX
e7f2ba73-4aaa-40be-9d85-10a5411d0e91,"51  London Road, Forest Hill, London, SE23 3TY",Primary,,,,51 ,London Road,Forest Hill,London,,,SE23 3TY
e80c7ec2-a34d-4923-ac2c-d49ead2d83f8,"University Park, Nottingham, Nottinghamshire, NG7 2RD",Primary,,,,,University Park,,Nottingham,Nottinghamshire,,NG7 2RD
e8589827-fea5-4af0-acad-16f0c5350dde,"967-969 Romford Road, Manor Park, London, E12 5JR",Primary,,,,967-969,Romford Road,Manor Park,London,,,E12 5JR
e885a29a-6262-4c19-8a26-c2c2f5fa71e6,"Genesis Centre, Garrett Field, Birchwood Science Park, Warrington, WA3 7BH",Primary,Genesis Centre,,,,Garrett Field,Birchwood Science Park,Warrington,,,WA3 7BH
e8dee182-f4f1-4b86-8a0e-f204616ce3d1,"38  West Hill, Wandsworth, London, SW18 1RX",Primary,,,,38 ,West Hill,Wandsworth,London,,,SW18 1RX
e8f02836-70ce-4a26-b7d7-311778fc12f3,"Portway House, Old Sarum Park, Salisbury, Wiltshire, SP4 6EB",Primary,Portway House,,,,Old Sarum Park,,Salisbury,Wiltshire,,SP4 6EB
e920d1de-8e10-4fcc-85bc-70f1719c75cd,"10  Orange Street, London, WC2H 7DQ",Primary,,,,10 ,Orange Street,,London,,,WC2H 7DQ
e968980a-0a3f-47ec-a75b-0022c722793c,"4  Mount Ephraim Road, Tunbridge Wells, Kent, TN1 1EE",Primary,,,,4 ,Mount Ephraim Road,,Tunbridge Wells,Kent,,TN1 1EE
e96cecf4-f179-49a2-9a59-25d1ac7525fa,"1  Vicarage Lane, Stratford, London, E15 4HF",Primary,,,,1 ,Vicarage Lane,Stratford,London,,,E15 4HF
e996373a-ff8a-4cf5-bb9b-b0767fd82d86,"Guildford, Surrey, ",Primary,,,,,,,Guildford,Surrey,,
ea41e517-96bc-445a-8ef3-3a839ec3c9e5,"Kings Place, 90 York Way, London, N1 9GE",Primary,Kings Place,,,90,York Way,,London,,,N1 9GE
ea4bafca-aab6-4acd-bb44-cb9d811c4d06,"11  Fowler Road, Hainault, Ilford, IG6 3UJ",Primary,,,,11 ,Fowler Road,Hainault,Ilford,,,IG6 3UJ
ea9b9b9a-df32-4491-9865-f14bd5aedeb6,"Queen's Building, Royal Holloway, Egham, Surrey, TW20 0EX",Primary,"Queen's Building, Royal Holloway",,,,,,Egham,Surrey,,TW20 0EX
eac4b5a4-93d9-475c-ba7a-c6634bbfd0bf,"The Old Guildhouse, 19  Ladygate, Beverley, East Yorkshire, HU17 8BH",Primary,The Old Guildhouse,,,19 ,Ladygate,,Beverley,East Yorkshire,,HU17 8BH
eaf43c2f-c79d-44fa-915d-d7c488796445,"2  Ottenham Close, Polegate, East Sussex, BN26 5AZ",Primary,,,,2 ,Ottenham Close,,Polegate,East Sussex,,BN26 5AZ
eb28cef3-e065-416f-8742-3f74a40522e5,"16  Woodfield Road, London, W9 2BE",Primary,,,,16 ,Woodfield Road,,London,,,W9 2BE
eb33b1b7-e6e1-4918-983c-2468e84b391d,"Ealing Gateway, 26-30 Uxbridge Road, London, W5 2AU",Primary,Ealing Gateway,,,26-30,Uxbridge Road,,London,,,W5 2AU
eb8a14a2-d4a7-4850-9c93-1062736d58c4,"18-22 Disney Place, London, SE1 1HJ",Primary,,,,18-22,Disney Place,,London,,,SE1 1HJ
ebb4adf4-7b7f-4da0-bde5-721b51ab4c3b,"Grange Court, Abingdon Science Park, Barton Lane, Abingdon, Oxfordshire, OX14 3NB",Primary,Grange Court,,Abingdon Science Park,,Barton Lane,,Abingdon,Oxfordshire,,OX14 3NB
ebc95af0-e624-403d-b7c6-470b49e927c8,"Fort Cumberland, Fort Cumberland Road, Portsmouth, Hampshire, PO4 9LD",Primary,Fort Cumberland,,,,Fort Cumberland Street,,Portsmouth,Hampshire,,PO4 9LD
ec420b64-4d39-4867-b25d-ce58f4943056,"Becket House, 1 Lambeth Palace Road, London, SE1 7EU",Primary,Becket House,,,1,Lambeth Palace Road,,London,,,SE1 7EU
ec4e18e3-8d70-4fee-b4cd-ff181fc2d699,"25  Gwydir Street, Cambridge, Cambridgeshire, CB1 2LG",Primary,,,,25 ,Gwydir Street,,Cambridge,Cambridgeshire,,CB1 2LG
ec5cefe9-f13f-41d5-8b3f-37f3a267ae4a,"Hill House, 67-71 Lowlands Road, Harrow, HA1 3EQ",Primary,Hill House,,,67-71,Lowlands Road,,Harrow,,,HA1 3EQ
ec631601-85b6-4346-9558-7819f98d1bb5,"4  Pear Tree Court, London, EC1R 0DS",Primary,,,,4 ,Pear Tree Court,,London,,,EC1R 0DS
ec6fa842-d3bd-4205-84d2-3b1e60c2a5d8,"Institute of Archaeology - UCL, 31-34 Gordon Square, London, WC1H 0PY",Primary,Institute of Archaeology - UCL,,,31-34,Gordon Square,,London,,,WC1H 0PY
ec7d21f3-2f9a-4b1e-99de-8ed8b09e4082,"23  St Leonards Road, Bexhill-On-Sea, East Sussex, TN40 1HH",Primary,,,,23 ,St Leonards Road,,Bexhill-On-Sea,East Sussex,,TN40 1HH
ecd10314-b481-4f3f-aa6b-aab1dfdedb36,"Tyrell House, Challenge Court, Barnett Wood Lane, Leatherhead, Surrey, KT22 7LL",Primary,Tyrell House,,Challenge Court,,Barnett Wood Lane,,Leatherhead,Surrey,,KT22 7LL
ecda8416-1694-4183-aee3-f69f468b981b,"35  Paul Street, London, EC2A 4UQ",Primary,,,,35 ,Paul Street,,London,,,EC2A 4UQ
ed036490-875d-48b0-8b6f-89034d76723b,"98  St James Street, Shaftesbury, Dorset, SP7 8HF",Primary,,,,98 ,St James Street,,Shaftesbury,Dorset,,SP7 8HF
ed12aaa9-ea83-482d-ad9a-247462671644,"25  The Embankment, Twickenham, Middlesex, TW1 3DU",Primary,,,,25 ,The Embankment,,Twickenham,Middlesex,,TW1 3DU
ed3dabb6-eeed-4df2-ab26-ef3d5960d084,"14-16 Great Pulteney Street, London, W1F 9ND",Primary,,,,14-16,Great Pulteney Street,,London,,,W1F 9ND
ed514331-18ca-49d6-bb64-97eba8574162,"University of York, King's Manor, York, North Yorkshire, YO1 7EP",Primary,University of York,,,,King's Manor,,York,North Yorkshire,,YO1 7EP
ed676dce-4626-47ec-abf9-d3c522499ced,"Civic Centre, 44  York Street,,  Twickenham,  TW1 3BZ",Primary,Civic Centre,,,44 ,"York Street,",, Twickenham,,, TW1 3BZ
ed7a09e3-995a-4fee-86fb-a3c755521cf7,"21  New Globe Walk, London, SE1 9DT",Primary,,,,21 ,New Globe Walk,,London,,,SE1 9DT
ed7b52b5-397b-461c-885d-626dbcf74b46,"93  Park Lane, Mayfair, London, W1K 7TB",Primary,,,,93 ,Park Lane,Mayfair,London,,,W1K 7TB
edaf50bf-8c93-4196-b461-5240ce5601c7,"Office B, Gainsborough Studios West, 1  Poole Street, London, N1 5EA",Primary,"Office B, Gainsborough Studios West",,,1 ,Poole Street,,London,,,N1 5EA
edc4b32b-5f28-4f20-aaf7-0199e41d2225,"114  Balham High Road, London, SW12 9AA",Primary,,,,114 ,Balham High Road,,London,,,SW12 9AA
eded56aa-997c-435c-9ce5-7887f279470d,"18-20 Market Street, Dartford, Kent, DA11EU",Primary,,,,18-20,Market Street,,Dartford,Kent,,DA11EU
edf55e8c-8cc1-4632-ae8e-b2d342dc9a37,"Clockhouse Barn, Canterbury Road, Challock, Ashford, Kent, TN25 4BJ",Primary,Clockhouse Barn,,,,Canterbury Road,Challock,Ashford,Kent,,TN25 4BJ
ee33b84c-0b7d-41ed-9af9-f504a043f99d,"47-49 De Beauvoir Road, Reading, Berkshire, RG1 5NR",Primary,,,,47-49,De Beauvoir Road,,Reading,Berkshire,,RG1 5NR
ee33b84c-0b7d-41ed-9af9-f504a043f99d,"77a Hollingdean Terrace, Brighton, BN1 7HB",Alternative,,,,77a,Hollingdean Terrace,,Brighton,,,BN1 7HB
ee6d2aef-5ff9-4545-afd9-9b2e957a781c,"1 America Street, London, SE1 0NE",Primary,,,,1,America Street,,London,,,SE1 0NE
ee80ed29-a096-48f5-9a3a-3d1854c21fdf,"1 The Drive, Great Warley, Brentwood, Essex, CM13 3DJ",Primary,,,,1,The Drive,Great Warley,Brentwood,Essex,,CM13 3DJ
eee8231e-461e-4107-ac17-ef33d1c4c980,"King's Head House, King's Head Yard, Borough High Street, Southwark, London, SE1 1NA",Primary,King's Head House,,King's Head Yard,,Borough High Street,Southwark,London,,,SE1 1NA
ef2fea9e-e3ca-4e2e-a650-b241e7f023cb,"5  Spedan Close, London,  NW3 7XF",Primary,,,,5 ,Spedan Close,,London,,, NW3 7XF
ef5887c5-f136-4713-806b-59c1ec945087,"George Edwards Road, Fakenham, Norfolk, NR21 8NL",Primary,,,,,George Edwards Road,,Fakenham,Norfolk,,NR21 8NL
ef6efb1d-b512-44e8-9a6b-2eda6372b69e,"Tooting, ",Primary,,,,,,,Tooting,,,
ef8d2849-fd04-4a5a-9a45-c887692a3be4,"3 Blacklands Crescent, Forest Row, East Sussex, RH18 5NN",Primary,,,,3,Blacklands Crescent,,Forest Row,East Sussex,,RH18 5NN
effae40a-24b9-4449-9111-6e99930d9813,"10  Upper Berkeley Street, London, W1H 7PE",Primary,,,,10 ,Upper Berkeley Street,,London,,,W1H 7PE
f0c891e7-2d96-4e60-8189-f9f856bef81b,"Thamesfield House, Boundary Way, Hemel Hempstead, Hertfordshire, HP2 7SR",Primary,Thamesfield House,,,,Boundary Way,,Hemel Hempstead,Hertfordshire,,HP2 7SR
f0e1a214-f16c-4b9d-88f1-9ccce4037ee1,"Townshend House, 30 Crown Road, Norwich, Norfolk, NR1 3DT",Primary,Townshend House,,,30,Crown Road,,Norwich,Norfolk,,NR1 3DT
f102e0c1-b264-4b73-a213-aedaa4c80c06,"8  Salisbury Square, London, EC4Y 8BB",Primary,,,,8 ,Salisbury Square,,London,,,EC4Y 8BB
f136de7a-f6ab-4b29-b829-58497dc4f1a8,"83  Weston Street, London, SE1 3RS",Primary,,,,83 ,Weston Street,,London,,,SE1 3RS
f150226c-7a10-4d9f-8422-e4e37380ef85,"Lydling Farm, Puttenham Lane, Shackleford, Godalming, Surrey, GU8 6AP",Primary,Lydling Farm,,,,Puttenham Lane,Shackleford,Godalming,Surrey,,GU8 6AP
f16261ac-6389-421c-a64b-46b6b4c359e1,"20 Hillcrest Grove, Sherwood, Nottingham, Nottinghamshire, NG5 1FT",Primary,,,,20,Hillcrest Grove,Sherwood,Nottingham,Nottinghamshire,,NG5 1FT
f1777356-2472-4e66-9cab-b5b35b22c813,"451C Skipton House, 80 London Road, London, SE1 6LH",Primary,451C Skipton House,,,80,London Road,,London,,,SE1 6LH
f1de5951-18e9-43a0-81fa-2f640bd71042,"24  Wales Street, Kings Sutton, Banbury, Oxfordshire, OX17 3RR",Primary,,,,24 ,Wales Street,Kings Sutton,Banbury,Oxfordshire,,OX17 3RR
f214e0f6-d26f-442e-9aa8-b8a408857adb,"3  Southlands Road, Bromley, BR2 9QR",Primary,,,,3 ,Southlands Road,,Bromley,,,BR2 9QR
f2326322-960c-4a85-acc2-427f1f4aef56,"School of Archaeology, Geography and Environmental Science - PO Box 227, Whiteknights, Reading, Berkshire, RG6 6AB",Primary,"School of Archaeology, Geography and Environmental Science - PO Box 227",,,,Whiteknights,,Reading,Berkshire,,RG6 6AB
f286ca36-2f05-43bf-b82c-665b96ba59a9,"13  Jane Street, Edinburgh, EH6 5HE",Primary,,,,13 ,Jane Street,,Edinburgh,,,EH6 5HE
f286ca36-2f05-43bf-b82c-665b96ba59a9,"Building 68C, Wrest Park, Silsoe, Bedfordshire, MK45 4HS",Alternative,Building 68C,,,,Wrest Park,,Silsoe,Bedfordshire,,MK45 4HS
f299421c-411c-4890-80bb-c10992f5abdc,"The Stables Courtyard Office, Copped Hall, Crown Hill, Epping, Essex, CM16 5HS",Primary,The Stables Courtyard Office,,Copped Hall,,Crown Hill,,Epping,Essex,,CM16 5HS
f2bfbb6c-76e9-43ca-9a7d-d5aa24671fb7,"5 Lambeth Palace Road, London, SE1 7LB",Primary,,,,5,Lambeth Palace Road,,London,,,SE1 7LB
f33a233d-7435-44fb-a3d4-b191d461aede,"Hill House, 17 Highgate Hill, London, N19 5NA",Primary,Hill House,,,17,Highgate Hill,,London,,,N19 5NA
f37b9c04-2d85-424f-946c-e0298e7d513b,"135-139 Curtain Road, London, EC2A 3BX",Primary,,,,135-139,Curtain Road,,London,,,EC2A 3BX
f3c9a62c-db10-4d84-9de0-5c019f3a6d4d,"Bramley Business Centre, 1  Station Road, Bramley, GU5 0AZ",Primary,Bramley Business Centre,,,1 ,Station Road,,Bramley,,,GU5 0AZ
f3ca3289-2ad1-459c-82fb-2811756a79b2,"Partnership House, Regent Farm Road, Gosforth, Newcastle upon Tyne, Tyne and Wear, NE3 3AF",Primary,Partnership House,,,,Regent Farm Road,Gosforth,Newcastle upon Tyne,Tyne and Wear,,NE3 3AF
f40babcb-86a8-4470-a88e-8a27f6ae8a57,"26  High Street, Wimbledon, London, SW19 5BY",Primary,,,,26 ,High Street,Wimbledon,London,,,SW19 5BY
f4479e61-393d-40a2-a77b-b2b491fd5f6a,"165  Fleet Street, London, EC4A 2DW",Primary,,,,165 ,Fleet Street,,London,,,EC4A 2DW
f490fda2-dd75-44f9-b420-6b8b09a3d45c,"20  Soho Square, London, W1D 3QW",Primary,,,,20 ,Soho Square,,London,,,W1D 3QW
f4eecdb1-2b82-436a-a006-df28886a02d0,"Block D - Ocean Wharf, 60  Westferry Road, Isle of Dogs, London, E14 8JE",Primary,Block D - Ocean Wharf,,,60 ,Westferry Road,Isle of Dogs,London,,,E14 8JE
f5377d5d-f473-4b94-8a66-1c49a87f2d7e,"Marston Park, Tamworth, Staffordshire, B78 3HN",Primary,,,,,Marston Park,,Tamworth,Staffordshire,,B78 3HN
f54b015a-37b6-4fe6-b7aa-865c2517c0fa,"15th Floor, Capital House, 25  Chapel Street, London, NW1 5WX",Primary,"15th Floor, Capital House",,,25 ,Chapel Street,,London,,,NW1 5WX
f54da2f2-8c56-4455-9bd9-182187d0297b,"15  The Retreat, Thornton Heath, CR7 8LD",Primary,,,,15 ,The Retreat,,Thornton Heath,,,CR7 8LD
f554846e-b31c-4865-824d-4fe37db178ff,"Unit 7, 98 Goldstone Villas, Hove, East Sussex, BN3 3RU",Primary,Unit 7,,,98,Goldstone Villas,,Hove,East Sussex,,BN3 3RU
f5aaaf03-bad9-4c2b-8352-4c26ca67563a,"The Capita Building, Kingmoor Business Park, Carlisle, Cumbria, CA6 4SJ",Primary,The Capita Building,,,,Kingmoor Business Park,,Carlisle,Cumbria,,CA6 4SJ
f5dfe498-76dd-4a40-bca6-1bdf062bc2c1,"United House, North Road, London, N7 9DP",Primary,United House,,,,North Road,,London,,,N7 9DP
f5e4c6a8-5424-4879-8fe6-cfaecd5e9b41,"Verde Building, 10 Bressenden Place, London, SW1E 5DH",Primary,Verde Building,,,10,Bressenden Place,,London,,,SW1E 5DH
f6064353-c699-4c5a-a2b0-b70d39ea1705,"Unit 5 Cooks Yard, 88 Mile End Road, London, E1 4UN",Primary,,Unit 5,Cooks Yard,88,Mile End Road,,London,,,E1 4UN
f64e5296-151c-44b6-85dc-4a0a8db97194,"Unit 3 Hurlingham Business Park, Sulivan Road,  London, SW6 3DU",Primary,,Unit 3,Hurlingham Business Park,,Sulivan Road,, London,,,SW6 3DU
f70a55df-433a-4356-b4fa-1e2663818e47,"1  King George Close, Romford, RM7 7LS",Primary,,,,1 ,King George Close,,Romford,,,RM7 7LS
f7424f98-2396-4df4-9e95-1803b47eb61f,"110  Buckingham Palace Road, London, SW1W 9SA",Primary,,,,110 ,Buckingham Palace Road,,London,,,SW1W 9SA
f75d2825-5b20-4c5e-ae71-34d11b1ff028,"27  Broadley Terrace, London, NW1 6LG",Primary,,,,27 ,Broadley Terrace,,London,,,NW1 6LG
f7625c47-e699-4512-b3ce-eeb41c12b1f1,"Surrey House, 36-44 High Street, Redhill, Surrey, RH1 1RH",Primary,Surrey House,,,36-44,High Street,,Redhill,Surrey,,RH1 1RH
f7b8f8e5-00c0-4d4b-8627-2bb89454d94c,"10  Orchard Close, Woolhampton, Reading, Berkshire, RG7 5SD",Primary,,,,10 ,Orchard Close,Woolhampton,Reading,Berkshire,,RG7 5SD
f825c45f-81c8-41c4-80ed-8d9fe8af7e8c,"98  Aldermans Hill, London, N13 4PT",Primary,,,,98 ,Aldermans Hill,,London,,,N13 4PT
f8d245dc-8f34-41ec-87b4-7ce01a979881,"Cantay House, Park End Street, Oxford, OX1 1JD",Primary,Cantay House,,,,Park End Street,,Oxford,,,OX1 1JD
f8daa675-f0c5-4910-9d68-5f959550ec26,"Bugler House, 1  Norfolk Road, Rickmansworth, Hertfordshire, WD13 1JY",Primary,Bugler House,,,1 ,Norfolk Road,,Rickmansworth,Hertfordshire,,WD13 1JY
f910e70b-91b6-4408-b9c2-5515afc8e873,"Hyde House, Edgware Road, The Hyde, London, NW9 6LH",Primary,Hyde House,,,,Edgware Road,The Hyde,London,,,NW9 6LH
f9584855-6c62-4a70-8c6f-4abe038c6deb,"Cecil House, Foster Street, Harlow, Essex, CM17 9HY",Primary,Cecil House,,,,Foster Street,,Harlow,Essex,,CM17 9HY
f9a6429a-fac4-4ec5-86fb-7714592fa5cb,"Ancient Monuments Laboratory - English Heritage, 23 Savile Row, London, W1S 2ET",Primary,Ancient Monuments Laboratory - English Heritage,,,23,Savile Row,,London,,,W1S 2ET
f9f531e0-0a59-41a3-a529-f3160497af11,"40  Great Portland Street, London, W1W 7LZ",Primary,,,,40 ,Great Portland Street,,London,,,W1W 7LZ
fa1604e0-120f-4866-9383-fb6df2c7706e,"45  Pont Street, London, SW1X 0BD",Primary,,,,45 ,Pont Street,,London,,,SW1X 0BD
fa26d2b4-c364-463b-8c74-933bf83f4c3f,"15  Justice Mill Lane, Aberdeen, Aberdeenshire, AB11 6EQ",Primary,,,,15 ,Justice Mill Lane,,Aberdeen,Aberdeenshire,,AB11 6EQ
fa4dd36a-5dbc-4a2b-b402-e72f6364713a,"10  Barley Mow Passage, Chiswick, London, W4 4PH",Primary,,,,10 ,Barley Mow Passage,Chiswick,London,,,W4 4PH
fa7010f8-3755-4c70-9df3-25a9558394eb,"Felford Cottage, Back Lane, Ford End, Chelmsford, Essex, CM3 1LG",Primary,Felford Cottage,,,,Back Lane,Ford End,Chelmsford,Essex,,CM3 1LG
fa7016ae-f6b1-4076-ba73-0add6b5daa62,"Leadbitter Site Office, Hanworth Road, Hampton, TW12 3HB",Primary,Leadbitter Site Office,,,,Hanworth Road,,Hampton,,,TW12 3HB
fa8cea68-6c2d-4ae7-b715-b18030878b5b,"4-5 Coleridge Gardens, South Hampstead, London, NW6 3QH",Primary,,,,4-5,Coleridge Gardens,South Hampstead,London,,,NW6 3QH
fa936fab-f51a-4278-a9fb-31195c4edb5e,"Sir Henry Doulton House, Forge Lane, Etruria, Stoke On Trent, Staffordshire, ST1 5BD",Primary,Sir Henry Doulton House,,,,Forge Lane,Etruria,Stoke On Trent,Staffordshire,,ST1 5BD
fa94b52a-6eb9-45ba-a535-accc0467c6ca,"100  Fetter Lane,  London, EC4A 1BN",Primary,,,,100 ,Fetter Lane,, London,,,EC4A 1BN
faba7f9f-ec0f-438b-9502-d76cd35d01b0,"9th Floor - Maritime House, 1  Linton Road, Barking, IG11 8HG",Primary,9th Floor - Maritime House,,,1 ,Linton Road,,Barking,,,IG11 8HG
fb388cc3-6911-428d-967b-c6ee56c94c15,"Langford Hall Barn, Witham Road, Langford, Maldon, Essex, CM9 4ST",Primary,Langford Hall Barn,,,,Witham Road,Langford,Maldon,Essex,,CM9 4ST
fb436944-1442-447e-8481-06d3e3c0daa9,"33  Cavendish Square, London, W1G 0DT",Primary,,,,33 ,Cavendish Square,,London,,,W1G 0DT
fb80068e-fc76-4c93-bdfc-fffbd2de7e05,"12  Valentine Place, London, SE1 8QH",Primary,,,,12 ,Valentine Place,,London,,,SE1 8QH
fbe591e4-ed37-4f3a-837c-9071819e1821,"ASDA House, Southbank, Great Wilson Street, Leeds, West Yorkshire, LS11 5AD",Primary,ASDA House,,Southbank,,Great Wilson Street,,Leeds,West Yorkshire,,LS11 5AD
fbf5f10e-41f8-46c0-9651-c7de789f87e1,"175a Hoe Street, London, E17 3AP",Primary,,,,175a,Hoe Street,,London,,,E17 3AP
fc22b5fa-3c1d-4373-a424-e9312418871d,"100  Queen's Park, Toronto, Ontario, Canada, ",Primary,,,,100 ,Queen's Park,,Toronto,Ontario,Canada,
fc41d650-2b73-43f9-bbc4-69c51aba7814,"The Old Printworks, 77a Brunswick Street, Edinburgh, EH7 5HS",Primary,The Old Printworks,,,77a,Brunswick Street,,Edinburgh,,,EH7 5HS
fc785232-3f8b-45a7-9cee-66884a3d3afb,"6  New Bridge Street, London, EC4V 6AB",Primary,,,,6 ,New Bridge Street,,London,,,EC4V 6AB
fc7e4ff3-a825-4445-a672-9937b5fb3441,"Town Hall, Peckham Road, London, SE5 8UB",Primary,Town Hall,,,,Peckham Road,,London,,,SE5 8UB
fcfa375e-703b-4f80-a30a-fe6ee8d04b8a,"Raven House, 29  Linkfield Lane, Redhill, Surrey, RH1 1SS",Primary,Raven House,,,29 ,Linkfield Lane,,Redhill,Surrey,,RH1 1SS
fd7b1c50-eca4-4854-bd0a-f002d1904f01,"United House, North Road, London, N7 9DP",Primary,United House,,,,North Road,,London,,,N7 9DP
fda2c0a1-0b7b-4d21-94d2-2d2881a7560e,"Hendon Airfield, Hendon, London, NW9",Primary,Hendon Airfield,,,,,Hendon,London,,,NW9
fe6cddc8-abd2-4d26-a377-8e76f5030adb,"Britannia Archaeology Ltd, 115  Osprey Drive,, Stowmarket, Suffolk, IP14 5UX",Primary,Britannia Archaeology Ltd,,,115 ,"Osprey Drive,",,Stowmarket,Suffolk,,IP14 5UX
fec0b8be-8b8a-4407-8d32-47ca827ae484,"New Tesco House, Delamare Road, Cheshunt, Hertfordshire, EN89SL",Primary,New Tesco House,,,,Delamare Road,,Cheshunt,Hertfordshire,,EN89SL
