ResourceID,Legacy ID,Full Address,Building Name,Building Number,Street,Locality,Town or City,Postcode,Address Status,Address Currency,Area Name,Area Type,Area Currency Type,Reference Number,Reference Number Type,Location Description,Name,Name Use Type
3ac5bb9c-9bf8-6452-97c9-dfd408cb7d12,DALO02302,"43-51  Wandsworth High Street , London SW18 2PT",Welbeck House,43-51, Wandsworth High Street ,,London,SW18 2PT,Primary,Current,Wandsworth,Borough,Current,2014/4890,External Reference,"South Thames College Tower,17 -27 Garratt Lane and Welbeck House, Wandsworth High Street SW18","South Thames College tower and Welbeck House, Wandsworth High Street and 17 -27 Garratt Lane, SW18",Primary
3acefe55-a3d1-4b75-583a-6b8f3b2e3c3a,DALO04574,"The Chantry, Mottingham, London SE9 4RW",The Chantry,,,Mottingham,London,SE9 4RW,Primary,Current,Bromley,Borough,Current,16/02663/FULL1,External Reference,,"The Chantry, Mottingham Lane, Mottingham",Primary
3ad7deaa-1f6e-9b24-4356-55f130ae20f6,DALO05528,"1   Rectory Grove, London SW4 0DX",,1,  Rectory Grove,,London,SW4 0DX,Primary,Current,Lambeth,Borough,Current,15/07005/FUL,External Reference,,1 Rectory Grove London SW4 0DX,Primary
3ad8adaa-208a-30d9-5dd8-d10e86d86208,DALO00454,"66   Leytonstone Road, Stratford London E15 1SQ",,66,  Leytonstone Road,Stratford,London,E15 1SQ,Primary,Current,Newham,Borough,Current,14/00179/FUL,External Reference,,"66 Leytonstone Road, Stratford, London, E15 1SQ",Primary
3ae27fa8-2560-5499-7414-2b045f842bfd,DALO03560,"227   Sherrard Road, Manor Park London E12 6UG",,227,  Sherrard Road,Manor Park,London,E12 6UG,Primary,Current,Newham,Borough,Current,16/03044/HH,External Reference,,"227 Sherrard Road, Manor Park, London, E12 6UG",Primary
3af69fd0-0662-170d-661a-024364a68d96,DALO02761,"367-368   High Street, Brentford London TW8 0BD",,367-368,  High Street,Brentford,London,TW8 0BD,Primary,Current,Hounslow,Borough,Current,P/2008/2370,External Reference,,367-368 High Street Brentford London TW8 0BD,Alternative
3af7a677-8d79-0199-599a-e00a2a6444ff,DALO02348,"Holmwood Court 1A  Stamford Hill, Hackney London N16 5RY",Holmwood Court,1A, Stamford Hill,Hackney,London,N16 5RY,Primary,Current,Hackney,Borough,Current,2016/3014,External Reference,"Holmwood Court,Stamford Hill,Hackney,LONDON,",Ground Floor Holmwood Court 1 A Stamford Hill Hackney London N16 5RY,Alternative
3b1b665e-1ab3-a498-4c52-076ff8576a7c,DALO01114,"59   Crispin Crescent, Beddington London CR0 4UJ",,59,  Crispin Crescent,Beddington,London,CR0 4UJ,Primary,Current,Sutton,Borough,Current,DM2018/00379,External Reference,,59 Crispin Crescent Beddington Croydon CR0 4UJ,Primary
3b1c665d-6ab8-3ed0-5f80-a692f66e6170,DALO03784,"1   Claps Gate Lane , Beckton London E6 6JF",,1,  Claps Gate Lane ,Beckton,London,E6 6JF,Primary,Current,Newham,Borough,Current,16/03133/ADV,External Reference,,"1 Claps Gate Lane, Beckton, London, E6 6JF",Primary
3b38bab1-1d81-2cb1-9fa7-c9b0e24f6dc6,DALO01568,"283   Lonsdale Road, Barnes London SW13 9QB",,283,  Lonsdale Road,Barnes,London,SW13 9QB,Primary,Current,Richmond upon Thames,Borough,Current,16/0047/FUL,External Reference,,283 Lonsdale Road Barnes London SW13 9QB,Primary
3b44ff15-256a-2a89-9999-1f30a1112ba0,DALO06190,"Central Foundation Girls School, London E3 5AN",Central Foundation Girls School,,,,London,E3 5AN,Primary,Current,Tower Hamlets,Borough,Current,PA/15/01226,External Reference,,Central Foundation Girls School,Primary
3b48fb18-1c16-3bd2-88fa-8092a9863c85,DALO01175,"17   Belgrave Square, London SW1X 8PG",,17,  Belgrave Square,,London,SW1X 8PG,Primary,Current,City of Westminster,Borough,Current,18/01325/LBC,External Reference,,17 Belgrave Square London SW1X 8PG,Primary
3b4a2104-4094-a2d9-3e71-4f970a29812d,DALO04686,"Alexandra Palace, London N22 7AY",Alexandra Palace,,,,London,N22 7AY,Primary,Current,Haringey,Borough,Current,HGY/2016/1574,External Reference,,Alexandra Palace Alexandra Palace Way London N22 7AY London,Primary
3b8cb6b9-1fc5-a6f2-533a-ee3dc3b07523,DALO01212,"The Cedars 21   Bond Gardens, Wallington London SM6 7LW",The Cedars,21,  Bond Gardens,Wallington,London,SM6 7LW,Primary,Current,Sutton,Borough,Current,D2015/73036/FUL,External Reference,,Peppermint Court 21 Bond Gardens Wallington SM6 7LW,Primary
3bc11f43-7c7d-87b0-6011-9dedfa333840,DALO03906,"Manor House, Southall, London UB2 4BJ",Manor House,,,Southall,London,UB2 4BJ,Primary,Current,Ealing,Borough,Current,PP/2015/6235,External Reference,Manor House The Green Southall Middlesex ,Manor House The Green Southall Middlesex UB2 4BJ,Primary
3bcc8324-8a66-8002-a7ad-0a16b1a448ad,DALO06046,"2   Court Avenue, Coulsdon London CR5 1HF",,2,  Court Avenue,Coulsdon,London,CR5 1HF,Primary,Current,Croydon,Borough,Current,15/03293/P,External Reference,,2 Court Avenue,Primary
3bcfa07c-1bda-9f5c-920c-cb32ddb98ad2,DALO02374,"112   Beddington Lane, Beddington London CR0 4TD",,112,  Beddington Lane,Beddington,London,CR0 4TD,Primary,Current,Sutton,Borough,Current,13/67833,External Reference,112 BEDDINGTON LANE Beddington,Land at 112 - 112A BEDDINGTON LANE BEDDINGTON CR0 4TB,Primary
3be5bc64-0164-9071-92a6-fd4cf52b6cbb,DALO04023,"35A   MILL STREET, Kingston upon Thames London KT1 2RG",,35A,  MILL STREET,Kingston upon Thames,London,KT1 2RG,Primary,Current,Kingston upon Thames,Borough,Current,1612933,External Reference,,35A MILL STREET KINGSTON UPON THAMES KT1 2RG,Primary
3be9b946-0005-1ace-0e00-cdba9f65a532,DALO06162,"Royal Opera House, Westminster, London WC2E 9DD",Royal Opera House,,,Westminster,London,WC2E 9DD,Primary,Current,City of Westminster,Borough,Current,,,Royal Opera House Covent Garden London,Royal Opera House,Primary
3bf4c4a4-04e3-3e71-867f-38a86bf44954,DALO01321,"35   Cremer Street, London E2 8HD",,35,  Cremer Street,,London,E2 8HD,Primary,Current,Hackney,Borough,Current,2018/0379,External Reference,,35 Cremer Street London E2 8HD,Primary
3c019dc9-27c9-2a2c-28b3-c01f5d52071b,DALO00663,"The William Bourne 273   Moor Lane, Chessington London KT9 2BQ",The William Bourne,273,  Moor Lane,Chessington,London,KT9 2BQ,Primary,Current,Kingston upon Thames,Borough,Current,1810221,External Reference,,"273 (The William Bourne) Moor Lane, Chessington, KT9 2BQ",Primary
3c0de7c5-a7b2-6c68-71fd-998cf44a7727,DALO05453,"8   Wilbury Avenue, Cheam London SM2 7DU",,8,  Wilbury Avenue,Cheam,London,SM2 7DU,Primary,Current,Sutton,Borough,Current,A2015/73358,External Reference,,8 WILBURY AVENUE Cheam SM2 7DU,Primary
3c2bd553-9e99-799d-1357-3ec913547a6c,DALO03287,"12   Bridge Lane , London SW11 3AD",,12,  Bridge Lane ,,London,SW11 3AD,Primary,Current,Wandsworth,Borough,Current,2016/3492,External Reference,"Flat Ground Floor and Flat First and Second Floors, 12 Bridge Lane","Flat Ground Floor and Flat First and Second Floors, 12 Bridge Lane",Alternative
3c3de12f-06ce-a7ad-30ca-30740e508eb4,DALO04283,"Astley House 2   Strayfield Road, Enfield London EN2 9JP",Astley House,2,  Strayfield Road,Enfield,London,EN2 9JP,Primary,Current,Enfield,Borough,Current,16/02904/FUL,External Reference,,2 Astley House 29 Strayfield Road Enfield EN2 9JP,Primary
3c582f34-0cb2-0eb5-464b-74ad8c77484e,DALO04779,"1   Woolwich Manor Way , Beckton London E6 5NT",,1,  Woolwich Manor Way ,Beckton,London,E6 5NT,Primary,Current,Newham,Borough,Current,16/00966/FUL,External Reference,,Premier Travel Inn,Primary
3c5b1bcf-641d-7509-530f-88ca18bda663,DALO04426,"42   Eden Road, Croydon London CR0 1BA",,42,  Eden Road,Croydon,London,CR0 1BA,Primary,Current,Croydon,Borough,Current,16/03502/P,External Reference,,"42 Eden Road, Croydon, CR0 1BA",Primary
3c746cd0-8733-7c44-9bec-014b0e2426b2,DALO05187,"5   St Mary's Walk, London SE11 4U",,5,  St Mary's Walk,,London,SE11 4U,Primary,Current,Lambeth,Borough,Current,16/00620/LB,External Reference,,5 St Mary's Walk London SE11 4U,Primary
3c8b9db9-5e9b-4f0a-70e3-6a8449985971,DALO02056,"20   Clova Road, Forest Gate London E7 9AH",,20,  Clova Road,Forest Gate,London,E7 9AH,Primary,Current,Newham,Borough,Current,"17/02677/FUL,",External Reference,,20 Clova Road Forest Gate London E7 9AH,Primary
3c91eb53-7528-5eda-62a9-813fefae794a,DALO01016,"The Old George 129   Heston Road, Isleworth London TW5 0RD",The Old George,129,  Heston Road,Isleworth,London,TW5 0RD,Primary,Current,Hounslow,Borough,Current,P/2015/4423,External Reference,THE OLD GEORGE HESTON ROAD HOUNSLOW   ,THE OLD GEORGE 129 HESTON ROAD Hounslow London TW5 0RD,Primary
3c96a726-4b71-8b21-9859-af05cdb66dec,DALO02115,"43   Richmond Road, Kingston upon Thames London KT2 5BW",,43,  Richmond Road,Kingston upon Thames,London,KT2 5BW,Primary,Current,Kingston upon Thames,Borough,Current,1612582,External Reference,,"43 Richmond Road, Kingston upon Thames , KT2 5BW",Primary
3c96cbd8-a613-8b63-69d3-df84502859bf,DALO06229,"468   High Road, Ilford London IG1 1UE",,468,  High Road,Ilford,London,IG1 1UE,Primary,Current,Redbridge,Borough,Current,1575/13,External Reference,Woodford Bridge Conservation Area,Redbridge Unassigned,Primary
3cbd8e3e-7821-0d39-7039-339bb8a5213a,DALO04296,"2-10   Myrtle Road, East Ham London E6 1HU",,2-10,  Myrtle Road,East Ham,London,E6 1HU,Primary,Current,Newham,Borough,Current,16/00965/FUL,External Reference,,2-10 Myrtle Road East Ham E6 1HU,Primary
3cbe1c90-980c-2b4b-7a5b-39da9ae78ad3,DALO03174,"12   Albert Road, North Woolwich London E16 2NQ",,12,  Albert Road,North Woolwich,London,E16 2NQ,Primary,Current,Newham,Borough,Current,13/00942/FUL,External Reference,"Land Former California Arms, Albert Road, North Woolwich,,London, ","Land Former California Arms, Albert Road, North Woolwich,
London, E16 2NQ",Primary
3cbf55aa-5fef-4b6c-1d4e-2b94c23c1277,DALO00705,"122   Riddlesdown Road, Purley London CR8 1DD",,122,  Riddlesdown Road,Purley,London,CR8 1DD,Primary,Current,Croydon,Borough,Current,17/02724/FUL,External Reference,,122 Riddlesdown Road Purley CR8 1DD,Primary
3ccf681a-7b5e-9a5d-81f9-b79ec5d61c6f,DALO03912,"262   York Road, London SW18 1TP",Shell Savoy Filling Station,262,  York Road,,London,SW18 1TP,Primary,Current,Wandsworth,Borough,Current,2015/6087,External Reference,,"Shell Savoy Filling Station, 262 York Road SW18 1TP",Primary
3cd1d1e4-54b0-9578-3749-daed2b924c2c,DALO04571,"Algha Works, London E3 2NR",Algha Works,,,,London,E3 2NR,Primary,Current,Tower Hamlets,Borough,Current,16/00102/FUL,External Reference,,Algha Works,Primary
3cf30d03-8772-1b20-4cc1-13405d827716,DALO02410,"168   New Road, Rainham London RM13 8RS",,168,  New Road,Rainham,London,RM13 8RS,Primary,Current,Havering,Borough,Current,P1136.17,External Reference,,168 New Road RAINHAM RM13 8RS,Primary
3cfdfcb3-11ea-9a42-8d4f-59444bb8a432,DALO04331,"54   Harpenden Road, Wanstead London E12 5HN",,54,  Harpenden Road,Wanstead,London,E12 5HN,Primary,Current,Redbridge,Borough,Current,3475/16,External Reference,,"54, Harpenden Road",Primary
3d0510d4-20e9-783e-5363-5e1cc0a77e45,DALO00632,"82   West India Dock Road, London E14",,82,  West India Dock Road,,London,E14,Primary,Current,Tower Hamlets,Borough,Current,PA/14/03515,External Reference,"Site at 82 West India Dock Road And 15 Salter Street, West India Dock Road, London","82 West India Dock Road, London, E14",Primary
3d2e138c-a034-44ce-84d3-9f63c3b00c39,DALO03352,"17A   Rectory Road, Manor Park London E12 6JB",,17A,  Rectory Road,Manor Park,London,E12 6JB,Primary,Current,Newham,Borough,Current,16/03542/FUL,External Reference,,"17A Rectory Road, Manor Park, London, E12 6JB",Primary
3d32dcec-1e4f-9e71-a1ac-206a8046153f,DALO02173,"25   High Street, Harrow London HA1 3HT",,25,  High Street,Harrow,London,HA1 3HT,Primary,Current,Harrow,Borough,Current,,,Harrow School - Works Department Access Ramp,"25 High Street, Harrow, HA1 3HT",Primary
3d42e423-79d8-7a26-6601-4aa58b168268,DALO00025,"100   Crayford High Street, Crayford London DA1 4EF",,100,  Crayford High Street,Crayford,London,DA1 4EF,Primary,Current,Bexley,Borough,Current,17/01193/FUL,External Reference,100 Crayford High Street Crayford Dartford,100 Crayford High Street Crayford Dartford Kent DA1 4EF,Primary
3d76a26c-5bd8-9515-199e-9ab74c609b72,DALO01084,"16   Bond Gardens, Wallington London SM6 7LP",,16,  Bond Gardens,Wallington,London,SM6 7LP,Primary,Current,Sutton,Borough,Current,DM2018/00414,External Reference,,16 Bond Gardens Wallington SM6 7LP,Primary
3d7a3064-a0f5-71dd-1f6f-96b69f07712e,DALO04147,"25-29   Tooting High Street , London SW17 0SN",,25-29,  Tooting High Street ,,London,SW17 0SN,Primary,Current,Wandsworth,Borough,Current,2014/6050,External Reference,25-29 Tooting High Street,25-29 Tooting High Street SW17 0SN,Primary
3dada274-a059-86de-0ebc-fe933d574846,DALO05884,"Wilkerson House 330-348  Uphall Road, Ilford London IG1 2JJ",Wilkerson House,330-348, Uphall Road,Ilford,London,IG1 2JJ,Primary,Current,Redbridge,Borough,Current,3356/15,External Reference,,"Unit 2, Wilkerson House",Primary
3dc2b558-81c7-1b71-15a0-fb8ca76a4ebe,DALO03057,"65   Hazlewell Road , London SW15 6UT",,65,  Hazlewell Road ,,London,SW15 6UT,Primary,Current,Wandsworth,Borough,Current,2017/1173,External Reference,,65 Hazlewell Road SW15 6UT,Primary
3de63c5b-46e4-709e-18fd-7faed6bf949e,DALO02053,"25   Old Gloucester Street, London WC1N 3AF",,25,  Old Gloucester Street,,London,WC1N 3AF,Primary,Current,Camden,Borough,Current,2017/3997/P,External Reference,,25 Old Gloucester Street London WC1N 3AF,Primary
3df8c53c-9d8a-49ca-1033-ae92bde54ec0,DALO04874,"45   Chestnut Grove , London SW12 8JZ",Chestnut Grove School,45,  Chestnut Grove ,,London,SW12 8JZ,Primary,Current,Wandsworth,Borough,Current,2015/5363,External Reference,"Chestnut Grove School, 45 Chestnut Grove",Chestnut Grove School 45 Chestnut Grove SW12 8JZ,Primary
3dfa58ca-2f5d-6dd7-54d7-8a0d46613cdb,DALO02609,"22   Bishops Road, Croydon London CR0 3LD",,22,  Bishops Road,Croydon,London,CR0 3LD,Primary,Current,Croydon,Borough,Current,15/00085/P,External Reference,,"22 Bishops Road, Croydon, CR0 3LD",Primary
3dfa9132-0704-9a26-8bc2-b30cd9495943,DALO04122,"552   Romford Road, Manor Park London E12 5AF",,552,  Romford Road,Manor Park,London,E12 5AF,Primary,Current,Newham,Borough,Current,16/02591/FUL,External Reference,,552 Romford Road Manor Park London E12 5AF,Primary
3e005e90-6865-5acc-4ca8-6385216d9f1f,DALO03989,"Craneshaw House 8   Douglas Road, Hounslow London TW3 1DA",Craneshaw House,8,  Douglas Road,Hounslow,London,TW3 1DA,Primary,Current,Hounslow,Borough,Current,P/2016/4463,External Reference,,8 CRANESHAW HOUSE DOUGLAS ROAD Hounslow London TW3 1DA,Primary
3e02d57e-55ba-8c6f-561b-0e586ed51638,DALO04945,"14   Reynolds Way, Croydon London CR0 5JW",,14,  Reynolds Way,Croydon,London,CR0 5JW,Primary,Current,Croydon,Borough,Current,16/01681/P,External Reference,,"14 Reynolds Way, Croydon, CR0 5JW",Primary
3e05c0da-148c-2fa6-1fd4-d3bf16c69040,DALO03959,"319   Kennington Road, London SE11 4QE",,319,  Kennington Road,,London,SE11 4QE,Primary,Current,Lambeth,Borough,Current,16/04883/LB,External Reference,,319 Kennington Road London SE11 4QE,Primary
3e07991a-206b-982b-357b-d5a14b3b1146,DALO01237,"190   Strand, London WC2R 1NB",,190,  Strand,,London,WC2R 1NB,Primary,Current,City of Westminster,Borough,Current,13/12873/ADFULL,External Reference,Development Site At 190 Strand London WC2R 1DT,190 Strand London WC2R 1NB,Primary
3e0e443e-37c8-5d12-5540-0fa74bd10d01,DALO04459,"73   Stafford Road, Croydon London CR0 4NJ",,73,  Stafford Road,Croydon,London,CR0 4NJ,Primary,Current,Croydon,Borough,Current,16/02520/P,External Reference,,"73 Stafford Road, Croydon, CR0 4NJ",Primary
3e141014-7d0d-0aa8-554d-60fa9eaf85d9,DALO05826,"Victoria Point, Plaistow, London E13 0AH",Victoria Point,,,Plaistow,London,E13 0AH,Primary,Current,Newham,Borough,Current,15/02953/LA3,External Reference,,Victoria Point,Primary
3e1b82b4-2a23-17ee-7b45-9248c0b613cc,DALO04074,"34   Elms Road, London SW4 9EX",,34,  Elms Road,,London,SW4 9EX,Primary,Current,Lambeth,Borough,Current,16/04544/FUL,External Reference,,34 Elms Road London SW4 9EX,Primary
3e33f746-1e06-a228-8dd7-896b168042be,DALO04323,"1-3   Buckingham Gate, London SW1E 6JP",,1-3,  Buckingham Gate,,London,SW1E 6JP,Primary,Current,City of Westminster,Borough,Current,13/02202/FULL,External Reference,1 Palace Street And 1-3 Buckingham Gate London SW1E 6JP,1 Palace Street And 1-3 Buckingham Gate London SW1E 6JP,Alternative
3e4c0e23-0d5b-a624-a6e2-dc8c27791825,DALO03748,"126   Daubeney Road, London E5 0EQ",,126,  Daubeney Road,,London,E5 0EQ,Primary,Current,Hackney,Borough,Current,2016/3750,External Reference,,126 Daubeney Road London E5 0EQ,Primary
3e5014de-58f0-84eb-3fe0-01065f98076c,DALO05677,"54   Harrow Drive, London N9 9EW",,54,  Harrow Drive,,London,N9 9EW,Primary,Current,Enfield,Borough,Current,15/05152/HOU,External Reference,,"54 Harrow Drive, London N9 9EW",Primary
3e54ceb9-a3fc-9be4-19c9-aeb4826f8a44,DALO03750,"2A  Newman's Row, London WC2A",Great Hall and Library,2A, Newman's Row,,London,WC2A,Primary,Current,Camden,Borough,Current,,,"Great Hall East Terrace, Lincoln's Inn Fields, London WC2A 3TL",Great Hall  Lincoln's Inn  London WC2A 3TL,Primary
3e65f41b-1241-00ee-85c9-3d4bbb249f71,DALO06171,"75   Blakesware Gardens, London N9 9HX",,75,  Blakesware Gardens,,London,N9 9HX,Primary,Current,Enfield,Borough,Current,15/03660/FUL,External Reference,,"75 Blakesware Gardens, London N9 9HX",Primary
3e664d9b-0d0c-170f-401d-94aee0552ea9,DALO02293,"Woolwich Police Station 29   Market Street, Woolwich London SE18",Woolwich Police Station,29,  Market Street,Woolwich,London,SE18,Primary,Current,Greenwich,Borough,Current,17/2141/MA & LBC 17/2705/L,External Reference,,"Woolwich Police Station, 29 Market Street, Woolwich, SE18",Primary
3e76a23b-a777-77fb-7af9-3bcc93b09263,DALO05734,"148  Old Street, London EC1V 9BJ",Royal Mail House,148, Old Street,,London,EC1V 9BJ,Primary,Current,Islington,Borough,Current,P2014/4519/FUL,External Reference,,"Royal Mail House, 148 Old Street, London EC1V 9BJ",Primary
3ea723ef-7a6c-75ec-8998-f786ad935578,DALO00746,"32-42  High Street, Purley London CR8 2AA",,32-42, High Street,Purley,London,CR8 2AA,Primary,Current,Croydon,Borough,Current,16/06329/FUL,External Reference,,32 - 42 High Street Purley CR8 2AA,Primary
3eba6ea9-3ba8-14fa-2af8-3183e2bb10f2,DALO04304,"12   Trehurst Street, London E5 0EB",,12,  Trehurst Street,,London,E5 0EB,Primary,Current,Hackney,Borough,Current,2016/2560,External Reference,,"12 Trehurst Street, London E5 0EB",Primary
3ebac3d8-4d65-0594-3e81-bc909769919d,DALO04984,"46   Essex Road, London N1",Merchants Hall,46,  Essex Road,,London,N1,Primary,Current,Islington,Borough,Current,P2013/3108/FUL,External Reference,"46 Essex Road & 160-162 Packington Street, London ","Merchants Hall, 46 Essex Road",Primary
3ebf5989-433a-0e04-615e-88e15c9a053b,DALO00989,"791   London Road, Thornton Heath London CR7 6AW",,791,  London Road,Thornton Heath,London,CR7 6AW,Primary,Current,Croydon,Borough,Current,18/01106/FUL,External Reference,,791 London Road Thornton Heath CR7 6AW,Primary
3ec01b93-3576-9b76-48ee-718eae611627,DALO04484,"78A   Luke Street, London EC2A 4XG",,78A,  Luke Street,,London,EC2A 4XG,Primary,Current,Hackney,Borough,Current,2016/0174,External Reference,,78 A Luke Street,Primary
3ec40e9f-6f7b-63ce-33de-80afbb4c2ecd,DALO04513,"78   Boleyn Road, Forest Gate London E7 9QE",,78,  Boleyn Road,Forest Gate,London,E7 9QE,Primary,Current,Newham,Borough,Current,16/01585/HH,External Reference,,78 Boleyn Road,Primary
3ed66175-1a2a-2424-1d8c-ecbd5039146d,DALO01038,"157   Rushmore Road, London E5 0HA",,157,  Rushmore Road,,London,E5 0HA,Primary,Current,Hackney,Borough,Current,2018/1052,External Reference,,"157 Rushmore Road, London, E5 0HA",Primary
3ed8edab-551d-2226-167a-b2d258451a23,DALO00266,"56   Jenner Road, London N16",,56,  Jenner Road,,London,N16,Primary,Current,Hackney,Borough,Current,2012/1820,External Reference,,56 Jenner Rd,Primary
3edc5d2e-6ae6-9b8b-78ee-e0c148787f90,DALO03788,"30   Flanders Road, East Ham London E6 6DU",,30,  Flanders Road,East Ham,London,E6 6DU,Primary,Current,Newham,Borough,Current,16/03362/HH,External Reference,,"30 Flanders Road, East Ham, London, E6 6DU,",Primary
